MediaId,DirectorId
5935,3321
5936,3322
5937,3323
5937,3324
5938,0
5939,0
5940,3325
5941,3326
5942,3327
5943,3328
5944,3329
5945,3330
5946,3331
5947,3332
5948,3333
5949,3334
5950,3335
5951,3336
5952,3337
5952,3338
5953,3339
5954,3340
5955,3341
5956,3342
0,3343
0,23
0,3344
0,3345
0,868
0,1121
5963,0
5964,3346
5965,3347
5966,3348
5967,3349
5967,3350
5968,3351
5969,3352
5970,0
5971,3353
5972,649
5973,3354
5974,0
5975,3355
5976,3356
5977,624
5978,0
5979,3357
5980,0
5981,3358
5982,0
5983,3359
5984,3360
5985,0
5986,3361
5987,3362
5987,3363
5988,3364
5989,3365
5990,3366
5991,3367
5992,2568
5993,0
5994,3368
5995,3369
5996,3370
5996,3371
5997,0
5998,3372
5999,3373
6000,3374
6001,3375
6002,3376
6003,77
6004,3377
6005,3378
6006,3379
6007,3380
6008,3381
6009,3382
6010,3383
6011,3384
6012,3385
6013,3386
6014,131
6015,3387
6016,2616
6017,3388
6018,3389
6019,3390
6020,3391
6021,3392
6021,3393
6022,0
6023,3370
6023,3371
6024,3394
6025,2191
6026,3395
6027,3396
6028,3397
6029,3398
6030,3399
6031,2571
6032,3400
6033,0
6034,3401
6035,484
6036,3402
6037,3403
6038,3404
6039,3405
6040,0
6041,1596
6042,2364
6043,3406
6043,3407
6044,0
6045,2471
6046,2684
6047,3408
6048,3409
6049,1558
6050,3410
6051,3411
6052,3412
6053,1681
6053,1682
6054,3413
6055,3414
6056,3415
6057,961
6058,3416
6059,1469
6060,3417
6061,879
6062,0
6063,0
6064,3418
6065,3419
6066,654
6067,3420
6068,3421
6069,942
6070,77
6071,3422
6072,3348
6073,0
6074,2152
6075,783
6075,3423
6076,3424
6077,312
6077,3425
6078,3426
6079,3427
6080,3428
6081,3429
6082,3430
6082,3431
6083,808
6084,3432
6085,0
6086,3433
6087,3434
6088,3435
6089,3436
6090,0
6091,3437
6092,3438
6093,1280
6094,3439
6095,3440
6096,0
6097,0
6098,0
6099,2696
6100,2846
6101,0
6102,3441
6103,1465
6103,1466
6104,0
6105,3442
6106,3443
6106,3444
6107,897
6108,3445
6109,610
6110,3446
6111,3447
6112,3448
6112,3449
6112,3450
6113,3451
6114,3452
6115,3453
6116,3387
6117,3454
6118,3455
6119,3456
6120,3457
6121,3457
6122,0
6123,3458
6124,3459
6125,3460
6126,3461
6127,3462
6128,0
6129,3463
6130,2501
6131,3464
6132,3465
6133,0
6134,3466
6135,3467
6136,3468
6137,3469
6138,3470
6139,3471
6140,3472
6141,3473
6142,0
6143,425
6144,3474
6145,3475
6146,3476
6147,3448
6148,3477
6148,3478
6149,3479
6150,3479
6151,1544
6152,0
6153,3480
6154,3481
6154,1652
6155,3482
6156,3483
6157,0
6158,3484
6159,3485
6160,131
6161,3486
6162,0
6163,0
6164,3487
6165,3488
6166,3489
6167,764
6168,3490
6169,3491
6170,0
6171,3492
6172,3493
6173,0
6174,3494
6174,3495
6175,3496
6175,3497
6176,2284
6177,3498
6177,3499
6178,3500
6179,3501
6180,3502
6181,3503
6182,3504
6183,847
6184,3505
6185,3506
6186,3507
6187,3508
6188,3509
6189,3510
6190,0
6191,3511
6191,3512
6192,3513
6192,3514
6193,3515
6194,0
6195,3516
6196,3517
6196,3518
6197,3519
6198,1452
6199,3520
6200,3521
6201,3522
6202,3523
6203,3524
6204,3525
6205,3526
6206,3527
6207,1965
6208,1965
6209,0
6210,3528
6211,3529
6212,0
6213,3530
6213,3531
6214,3532
6215,0
6216,3533
6217,3534
6218,3534
6219,3535
6220,657
6221,3536
6222,3537
6222,3538
6223,3539
6224,0
6225,3540
6226,3541
6227,3542
6228,3543
6229,3544
6230,1480
6231,3545
6232,3546
6233,2972
6234,3547
6234,3548
6235,3549
6236,3550
6237,1326
6238,3550
6239,1326
6239,3551
6239,3548
6240,3552
6241,3553
6242,1163
6243,113
6244,1487
6245,0
6246,0
6247,3554
6248,0
6249,0
6250,3555
6251,3556
6252,3557
6253,3558
6254,0
6255,3559
6255,3560
6256,3561
6257,0
6258,0
6259,0
6260,0
6261,0
6262,3562
6263,3563
6264,3564
6264,3565
6265,3501
6266,3566
6267,3416
6268,3567
6269,3568
6270,3569
6271,0
6272,0
6273,3570
6274,3571
6275,0
6276,3572
6277,0
6278,3573
6279,3574
6280,3574
6281,651
6282,0
6283,3575
6284,3576
6285,3577
6286,1356
6287,0
6288,3578
6289,3579
6290,0
6291,0
6292,2574
6293,283
6294,2574
6295,269
6296,3580
6297,0
6298,3581
6299,21
6300,0
6301,1259
6302,3582
6303,3583
6304,1931
6305,3584
6306,1874
6307,3585
6308,3586
6308,3587
6309,3588
6310,3589
6310,3590
6310,3591
6310,3592
6311,3593
6312,3594
6313,3595
6314,0
6315,3596
6316,3597
6317,3598
6318,86
6319,0
6320,2904
6321,1114
6322,3599
6323,2069
6324,3600
6325,3601
6326,3602
6327,3603
6328,3604
6329,3605
6330,3606
6331,0
6332,3607
6333,3608
6334,3609
6335,3610
6336,3611
6337,0
6338,2674
6339,508
6340,3612
6341,853
6342,3613
6343,0
6344,3614
6345,3615
6346,3616
6347,3617
6347,3618
6348,3619
6349,3620
6349,3621
6350,3622
6350,3623
6351,3624
6352,3625
6353,0
6354,3626
6355,3627
6356,0
6357,0
6358,3628
6358,3629
6359,3630
6360,0
6361,3631
6362,3632
6363,3633
6364,0
6365,3634
6366,610
6367,3635
6368,3636
6369,0
6370,2386
6371,3637
6372,3638
6373,3639
6374,0
6375,37
6376,3640
6377,0
6378,3641
6379,3641
6380,3641
6381,0
6382,3642
6383,3643
6384,3644
6385,0
6386,3645
6387,3646
6388,3647
6389,0
6390,3648
6390,3649
6391,3650
6392,3651
6393,3652
6394,0
6395,725
6396,3653
6397,0
6398,3654
6399,2582
6400,0
6401,1798
6402,1798
6403,0
6404,3655
6405,3656
6406,3657
6407,0
6408,3658
6409,0
6410,3659
6410,3660
6411,3661
6412,0
6413,3662
6414,3663
6415,3664
6416,0
6417,3665
6418,3666
6419,3667
6420,1755
6420,1756
6421,3668
6422,0
6423,96
6424,3669
6425,3669
6426,0
6427,3670
6428,727
6429,1018
6430,3671
6430,3672
6431,3673
6432,3674
6433,3675
6434,3676
6435,3677
6436,146
6437,3678
6438,3679
6439,3680
6440,3681
6441,3682
6442,112
6443,376
6444,3683
6444,3684
6445,146
6446,635
6447,0
6448,3669
6448,3685
6449,3686
6450,3687
6451,0
6452,0
6453,0
6454,479
6455,0
6456,0
6457,282
6457,3688
6458,3689
6458,286
6459,3690
6459,3688
6460,283
6460,3691
6461,3692
6462,3693
6463,1358
6464,3694
6465,0
6466,3695
6467,3315
6468,3696
6469,3697
6470,3698
6471,3699
6472,3700
6473,0
6474,3701
6475,3702
6476,236
6477,3703
6478,3002
6479,0
6480,3704
6481,3555
6482,456
6483,0
6484,1941
6484,3705
6485,3706
6486,0
6487,3707
6488,3708
6489,3709
6490,3710
6491,0
6492,3711
6493,3281
6494,0
6495,3712
6496,3713
6497,3714
6497,3715
6497,3716
6498,1511
6499,3717
6500,0
6501,0
6502,0
6503,0
6504,0
6505,0
6506,3718
6507,508
6508,3719
6509,0
6510,0
6511,3720
6512,3721
6513,3066
6514,3722
6515,0
6516,0
6517,1979
6518,269
6519,3723
6520,0
6521,3724
6521,3725
6522,1245
6523,3726
6524,3727
6525,649
6526,269
6527,3728
6528,0
6529,3729
6530,1921
6531,3730
6532,3731
6533,3732
6534,0
6535,3733
6535,3734
6536,913
6537,3735
6538,0
6539,3736
6540,3737
6541,3738
6542,3739
6543,2324
6544,3740
6545,0
6546,3741
6547,3742
6548,3743
6549,3744
6550,3745
6551,3746
6552,0
6553,2765
6554,3747
6555,0
6556,0
6557,3748
6558,160
6559,0
6560,3749
6561,3750
6562,83
6563,3751
6564,0
6565,3752
6566,3753
6567,0
6568,0
6569,3754
6570,3755
6570,3756
6571,1975
6571,3757
6572,3758
6573,3759
6574,3760
6575,3761
6576,3762
6577,3424
6578,3763
6579,3764
6580,3765
6581,3766
6582,0
6583,0
6584,1257
6585,3767
6585,3768
6586,3769
6587,3770
6588,3771
6589,3608
6590,3772
6591,3773
6592,3774
6593,3775
6594,3776
6595,3777
6596,3778
6597,0
6598,3530
6598,3531
6599,0
6600,1208
6601,3779
6602,3780
6603,0
6604,3781
6605,3456
6606,3075
6607,0
6608,375
6609,0
6610,3782
6611,3783
6612,3784
6613,87
6614,0
6615,3785
6616,3786
6617,3787
6618,3788
6619,3667
6620,3789
6620,3790
6620,3791
6620,3792
6620,3793
6620,3794
6620,3795
6620,3796
6620,3797
6620,3798
6621,828
6622,3799
6623,3433
6624,3433
6625,3433
6626,3800
6627,3801
6628,3802
6629,2710
6630,517
6631,0
6632,3669
6633,3803
6634,3804
6635,3805
6636,3806
6636,3807
6637,3808
6638,3809
6639,3810
6640,3811
6641,283
6642,0
6643,3812
6644,3813
6645,3814
6646,0
6647,0
6648,0
6649,3815
6650,3816
6651,792
6652,3817
6653,3818
6654,0
6655,0
6656,0
6657,3819
6658,3820
6659,0
6660,1031
6661,3821
6662,3822
6663,3823
6664,3530
6664,3531
6665,2498
6666,3824
6667,0
6668,0
6669,0
6670,0
6671,1159
6672,0
6673,1915
6674,0
6675,3825
6676,3826
6677,3827
6678,3828
6679,3829
6679,3830
6680,3831
6680,3832
6681,3833
6682,3834
6683,3835
6684,3836
6685,3837
6686,0
6687,1176
6688,3838
6689,0
6690,3839
6691,0
6692,567
6693,0
6694,3840
6695,3841
6696,3842
6697,3843
6698,173
6699,3844
6700,3845
6701,3846
6702,0
6703,3847
6704,0
6705,130
6706,390
6707,3848
6708,3412
6709,0
6710,391
6711,3849
6712,0
6713,3850
6714,3851
6715,3852
6715,3853
6715,3854
6715,3855
6716,3856
6717,517
6718,3857
6719,0
6720,651
6721,651
6722,651
6723,0
6724,3858
6725,3859
6726,0
6727,0
6728,2247
6729,3633
6730,3709
6731,3860
6731,3861
6732,356
6733,3862
6734,3863
6735,3864
6736,0
6737,3865
6738,2465
6739,0
6740,121
6741,3866
6742,3867
6743,3868
6744,3869
6745,0
6746,3870
6747,725
6748,3871
6749,3872
6750,3871
6751,3873
6752,3874
6753,3875
6754,94
6755,3876
6756,3877
6757,3878
6758,0
6759,3879
6760,3880
6761,0
6762,3881
6763,1356
6764,3417
6765,0
6766,3882
6766,3883
6767,3884
6768,0
6769,0
6770,3885
6771,1890
6772,3886
6772,3887
6773,3888
6774,3889
6775,3890
6776,3574
6777,0
6778,3891
6778,3892
6779,3893
6780,0
6781,861
6782,3894
6783,0
6784,3895
6785,3896
6786,0
6787,2710
6788,3709
6789,1975
6790,0
6791,3897
6792,1493
6793,91
6794,3898
6795,1547
6796,3899
6796,3900
6797,3901
6798,0
6799,3902
6800,3903
6801,0
6802,290
6803,1062
6804,3904
6805,1222
6806,0
6807,0
6808,631
6809,3092
6810,3905
6811,3906
6812,3907
6813,3908
6814,3909
6815,0
6816,3910
6817,0
6818,458
6819,0
6820,0
6821,897
6822,0
6823,3911
6824,3912
6825,3913
6826,3914
6827,3915
6828,0
6829,0
6830,0
6831,0
6832,3916
6833,3917
6834,3918
6835,3775
6836,0
6837,131
6838,3919
6839,1163
6840,3920
6841,3921
6841,3922
6842,1321
6843,3921
6844,0
6845,3921
6846,3923
6847,3836
6848,3924
6848,3925
6849,3926
6850,2351
6851,3927
6852,0
6853,3928
6854,3929
6854,3930
6855,3931
6856,3928
6857,3932
6858,3933
6859,3555
6860,3934
6861,96
6862,3935
6863,0
6864,3936
6865,212
6866,0
6867,3937
6868,3938
6869,3939
6870,2782
6871,3940
6872,3941
6873,992
6874,3942
6875,897
6876,3943
6877,1705
6878,2877
6879,3944
6880,0
6881,3945
6882,3946
6883,249
6884,0
6885,0
6886,1208
6887,3947
6888,125
6889,0
6890,0
6891,2674
6892,1317
6893,3948
6894,3949
6895,3950
6896,0
6897,3951
6898,3553
6899,1650
6900,1650
6901,0
6902,0
6903,3952
6904,3416
6905,754
6905,3953
6905,3954
6905,3955
6905,3956
6905,3957
6905,3958
6905,3959
6905,3960
6905,3961
6905,3962
6905,3963
6906,3964
6907,3965
6908,3966
6909,3967
6910,3968
6911,475
6912,0
6913,3969
6914,0
6915,3970
6915,3971
6916,3972
6917,0
6918,0
6919,3973
6919,3974
6920,3975
6921,0
6922,3976
6922,3977
6923,3978
6924,3979
6925,0
6926,1931
6927,3980
6928,3981
6929,3982
6929,3983
6930,0
6931,146
6932,0
6933,3984
6934,3985
6935,3986
6936,0
6937,3987
6938,2085
6939,1314
6940,3988
6941,3989
6942,3990
6943,3991
6944,3992
6945,1170
6946,0
6947,3993
6948,0
6949,3994
6949,3995
6950,0
6951,2562
6952,689
6953,2219
6954,3996
6955,1726
6956,3243
6957,2206
6958,0
6959,3997
6960,0
6961,3998
6962,3999
6963,4000
6964,0
6965,0
6966,0
6967,4001
6968,4002
6969,0
6970,4003
6971,0
6972,522
6973,2911
6974,4004
6975,4005
6976,0
6977,3952
6977,4006
6978,4007
6979,4008
6979,4009
6979,4010
6979,4011
6979,4012
6979,4013
6979,4014
6979,4015
6979,4016
6980,4017
6981,4018
6982,4018
6983,4019
6984,4020
6985,4021
6986,4021
6987,4022
6988,4023
6989,3383
6990,4024
6991,0
6992,589
6993,0
6994,4025
6995,4026
6996,3825
6997,4027
6998,4028
6999,4029
7000,4030
7001,0
7002,4031
7003,4032
7004,4033
7005,4034
7006,4035
7007,4036
7008,692
7009,4037
7010,4038
7011,474
7012,0
7013,4039
7014,4040
7015,4041
7016,1198
7016,4042
7017,1497
7018,4043
7019,0
7020,4044
7021,2372
7022,4045
7023,0
7024,0
7025,4046
7026,4046
7027,2069
7028,0
7029,4047
7030,2692
7031,4048
7031,4049
7032,4050
7033,4051
7034,0
7035,4052
7036,4053
7037,1191
7038,4054
7039,4055
7040,4056
7041,3510
7042,4057
7043,1342
7044,4058
7045,0
7046,4059
7047,4060
7048,4061
7049,0
7050,4062
7051,2202
7052,4063
7053,4064
7054,0
7055,4065
7056,640
7057,4066
7058,4067
7059,4068
7060,4069
7061,4070
7062,4071
7063,4072
7064,0
7065,30
7066,30
7067,30
7068,30
7069,4073
7070,2936
7071,4074
7072,275
7073,4075
7074,4076
7075,0
7076,0
7077,0
7078,0
7079,4077
7080,0
7081,4078
7082,4079
7083,38
7084,38
7085,38
7086,249
7087,4080
7088,4081
7089,77
7090,4082
7091,4083
7092,4084
7093,0
7094,4085
7095,0
7096,0
7097,4086
7098,522
7099,3481
7100,1907
7101,3380
7102,4087
7103,4088
7104,1637
7105,4089
7105,4090
7106,4091
7106,4092
7107,4093
7108,275
7109,4094
7110,2582
7111,0
7112,1032
7113,2552
7114,4095
7115,0
7116,635
7117,4031
7118,0
7119,2182
7120,0
7121,249
7122,4096
7123,4097
7124,0
7125,4098
7126,0
7127,4099
7128,4100
7129,4101
7130,4102
7131,4103
7132,668
7133,0
7134,4104
7135,4105
7136,4106
7137,0
7138,0
7139,146
7140,1981
7141,4107
7142,4108
7143,0
7144,4109
7145,4110
7146,4111
7146,4112
7147,629
7148,2522
7149,1683
7150,0
7151,4113
7152,0
7153,4114
7154,4115
7155,4116
7156,4117
7157,4118
7158,4119
7159,4120
7159,4121
7159,4122
7159,4123
7159,4124
7159,4125
7159,4126
7159,4127
7159,4128
7159,4129
7160,4130
7161,4131
7162,4132
7163,0
7164,3965
7165,222
7166,4133
7167,4134
7168,4135
7169,3421
7170,3767
7171,3767
7172,0
7173,1100
7173,4136
7174,1100
7174,4136
7175,1874
7176,4137
7177,0
7178,4138
7179,0
7180,0
7181,147
7182,0
7183,3555
7184,4139
7184,4140
7185,4141
7186,786
7187,4142
7188,1975
7189,1113
7190,3602
7191,0
7192,275
7193,275
7194,4143
7195,4144
7196,4145
7197,439
7198,1089
7199,23
7200,4146
7201,4147
7202,4148
7203,4149
7204,4150
7205,4151
7205,4152
7206,4153
7207,1465
7207,1466
7208,919
7209,0
7210,0
7211,4154
7212,0
7213,2021
7214,4155
7214,4156
7215,4157
7216,4158
7217,0
7218,4159
7218,4160
7219,4161
7220,4162
7221,0
7222,4163
7222,4164
7223,4163
7223,4164
7224,4165
7225,4165
7226,4165
7227,0
7228,4163
7228,4164
7229,1972
7230,0
7231,4166
7232,4167
7233,4168
7234,4169
7235,4170
7236,559
7237,4171
7238,4172
7239,3584
7240,0
7241,4173
7242,3075
7243,4174
7244,4175
7245,4176
7245,4177
7246,3008
7246,3009
7247,706
7248,4178
7249,0
7250,0
7251,0
7252,0
7253,4179
7254,4180
7255,4181
7256,4182
7257,1699
7258,0
7259,0
7260,1295
7261,0
7262,4183
7263,0
7264,4184
7265,4185
7266,4186
7267,4187
7267,4188
7268,4189
7269,4190
7270,4191
7271,4192
7272,4192
7273,4192
7274,0
7275,4193
7276,4194
7277,561
7278,4195
7279,3782
7280,0
7281,22
7282,0
7283,3547
7283,4196
7284,4197
7284,4198
7285,0
7286,0
7287,4199
7288,4200
7288,4201
7288,4202
7289,4203
7290,4204
7291,4205
7292,0
7293,1851
7294,3981
7295,0
7296,0
7297,4206
7298,2522
7299,4207
7300,4208
7301,2891
7302,0
7303,30
7304,4209
7305,4210
7306,4211
7307,0
7308,4212
7309,4213
7310,4214
7311,181
7312,51
7313,0
7314,51
7315,4215
7316,0
7317,4216
7318,3224
7319,0
7320,0
7321,4217
7322,4218
7323,4219
7323,4220
7324,4221
7324,4222
7325,4223
7326,0
7327,3396
7328,4224
7329,4225
7329,4226
7330,4227
7331,4228
7332,2393
7333,0
7334,4229
7335,2023
7336,4230
7337,0
7338,0
7339,4231
7340,4232
7341,4169
7342,0
7343,0
7344,4233
7345,4234
7346,4235
7347,0
7348,4236
7349,4237
7350,4238
7351,2522
7352,4239
7353,0
7354,4240
7354,4241
7355,4242
7356,4243
7357,4244
7358,4245
7359,4246
7360,4247
7361,4248
7362,0
7363,4249
7363,4250
7364,4251
7365,4252
7366,1455
7367,4253
7368,4254
7369,3051
7370,0
7371,4255
7372,3433
7373,4256
7374,4257
7375,0
7376,0
7377,0
7378,4258
7379,0
7380,146
7381,1497
7382,4259
7383,4260
7384,4261
7385,4262
7386,0
7387,1098
7388,4263
7389,245
7390,4264
7391,4265
7392,4266
7393,4079
7394,4267
7395,1524
7396,4268
7397,94
7398,0
7399,4269
7400,0
7401,4270
7402,0
7403,4271
7404,3782
7405,4272
7406,4273
7407,4274
7408,4275
7409,4084
7409,4276
7410,1569
7411,387
7412,0
7413,4277
7414,4278
7415,4279
7416,4280
7416,4281
7417,4282
7418,4283
7419,4284
7419,4285
7420,4286
7420,4287
7421,4288
7422,4061
7423,4289
7424,4290
7425,897
7426,4291
7427,4292
7428,4293
7428,4294
7429,0
7430,0
7431,4295
7432,0
7433,4296
7434,4297
7435,4298
7435,4299
7436,4300
7437,4300
7438,4301
7439,2612
7440,0
7441,0
7442,1420
7443,0
7444,4302
7445,4303
7446,3741
7447,0
7448,1101
7449,0
7450,4304
7451,0
7452,4305
7453,0
7454,4306
7455,2170
7456,2266
7457,0
7458,4307
7459,4308
7460,4309
7461,4310
7462,0
7463,4311
7464,4312
7465,4313
7466,4314
7467,4315
7468,4316
7468,4317
7469,4318
7470,4319
7471,4320
7472,1121
7473,1195
7474,0
7475,2710
7476,4321
7477,0
7478,4322
7479,0
7480,2544
7481,4323
7482,4324
7483,4325
7484,3549
7485,534
7485,4326
7486,3549
7486,4327
7487,4328
7488,4329
7488,4330
7489,3549
7490,4331
7490,4332
7491,3549
7492,4333
7492,4334
7493,4335
7493,4276
7494,4328
7494,4326
7494,4336
7495,4328
7495,4332
7496,0
7497,23
7498,4337
7499,0
7500,2867
7501,4338
7502,4339
7503,4340
7504,4341
7505,4342
7506,4343
7507,620
7508,4344
7509,4151
7509,4345
7509,4346
7509,4347
7509,4348
7509,4349
7509,4350
7509,4351
7509,4352
7509,4353
7509,4354
7509,4355
7510,1483
7511,181
7512,4356
7513,4357
7514,4358
7515,0
7516,1548
7517,1101
7518,146
7519,4359
7519,4360
7520,4361
7521,2674
7522,0
7523,0
7524,4362
7524,4363
7525,4364
7526,2692
7527,4365
7528,3481
7529,4366
7530,4367
7531,4368
7532,0
7533,4369
7534,0
7535,2653
7535,4370
7536,4371
7536,4372
7537,2351
7538,4373
7538,4374
7539,432
7540,4375
7541,0
7542,4376
7543,4377
7544,4378
7545,0
7546,4379
7547,828
7548,4380
7548,4381
7549,4382
7550,4383
7550,4384
7551,1726
7552,4385
7553,39
7554,4386
7555,4387
7556,4388
7557,3812
7558,4389
7559,1295
7560,4390
7560,4391
7561,4392
7562,0
7563,0
7564,0
7565,0
7566,0
7567,0
7568,0
7569,4393
7570,0
7571,846
7572,4394
7573,1641
7574,2675
7575,3456
7576,4395
7577,4396
7578,4397
7579,2426
7580,0
7581,1004
7582,0
7583,0
7584,1257
7585,3439
7586,4000
7587,0
7588,4398
7589,4399
7590,4400
7590,4401
7591,0
7592,4402
7592,4403
7593,0
7594,4404
7595,4405
7596,4406
7597,4407
7598,4408
7599,4409
7600,4405
7601,4410
7602,4411
7603,4412
7603,4413
7604,0
7605,4414
7606,4414
7607,4415
7608,4416
7609,4417
7610,4418
7611,4419
7611,4420
7612,4421
7613,4422
7614,4423
7615,4424
7616,4425
7617,0
7618,0
7619,4426
7619,4427
7620,4428
7621,0
7622,0
7623,0
7624,4429
7625,4429
7626,0
7627,4430
7628,2079
7629,4431
7629,4432
7630,4433
7631,4362
7632,2085
7633,2085
7634,0
7635,4434
7636,4435
7637,4436
7638,4436
7639,4436
7640,0
7641,3466
7642,802
7643,0
7644,3774
7645,4437
7646,4438
7647,4439
7648,2480
7649,4440
7650,4440
7651,2480
7652,4441
7653,115
7654,4442
7655,4443
7656,0
7657,4444
7658,4445
7659,4446
7660,0
7661,4447
7662,4448
7662,4449
7663,4120
7663,4450
7664,4451
7665,0
7666,2204
7667,935
7668,0
7669,0
7670,2204
7671,4452
7672,4453
7673,4454
7674,4455
7675,4456
7676,4457
7677,4458
7677,4459
7678,4008
7679,0
7680,4460
7680,4461
7681,4462
7682,3075
7683,0
7684,95
7685,4463
7686,4464
7687,0
7688,4465
7689,2891
7690,4466
7691,4467
7692,0
7693,976
7694,1407
7695,410
7696,4468
7697,4469
7698,4470
7699,0
7700,4138
7701,4471
7702,4472
7703,0
7704,0
7705,4473
7706,2588
7707,3613
7708,88
7709,658
7710,3741
7711,4474
7712,0
7713,4475
7714,4442
7715,0
7716,4476
7716,4477
7717,4478
7718,4479
7719,0
7720,4480
7721,4481
7722,4482
7723,0
7724,1511
7725,4483
7726,3820
7727,4484
7728,4485
7728,4486
7729,3231
7730,4487
7730,4488
7731,4442
7731,4489
7731,4490
7731,4491
7731,4492
7732,1121
7733,4493
7734,4494
7734,4495
7735,1221
7736,3589
7737,4496
7737,4497
7737,4498
7737,4499
7738,1295
7739,3002
7739,4500
7740,4501
7741,0
7742,1222
7743,1198
7744,1368
7745,802
7746,3650
7746,4502
7747,4503
7748,4504
7749,3944
7750,0
7751,4505
7752,4506
7753,0
7754,0
7755,0
7756,0
7757,0
7758,0
7759,0
7760,0
7761,0
7762,0
7763,0
7764,0
7765,0
7766,0
7767,0
7768,0
7769,0
7770,0
7771,0
7772,4507
7772,4508
7773,0
7774,0
7775,0
7776,0
7777,0
7778,0
7779,0
7780,0
7781,0
7782,4509
7783,4510
7784,4155
7785,1293
7786,3405
7786,4511
7786,4512
7787,3709
7788,3669
7789,4513
7790,4514
7791,1221
7792,0
7793,853
7794,0
7795,1163
7796,275
7797,4515
7798,4516
7799,1467
7800,0
7801,4517
7802,0
7803,3703
7804,0
7805,3224
7806,0
7807,0
7808,4518
7809,0
7810,2815
7811,3231
7812,4519
7813,4520
7814,897
7815,4521
7816,4522
7816,4523
7817,4524
7818,3577
7819,4525
7820,4526
7820,4527
7821,3616
7822,0
7823,4528
7824,4529
7825,4530
7826,4531
7827,4532
7828,4443
7829,0
7830,4533
7831,1257
7832,0
7833,4534
7834,0
7835,4535
7836,0
7837,4536
7838,4537
7839,4538
7840,4539
7841,0
7842,4540
7842,4541
7843,3774
7844,0
7845,4542
7846,4543
7847,3698
7848,4544
7849,4479
7850,0
7851,390
7852,4545
7853,4546
7853,4547
7854,3782
7855,4548
7856,0
7857,104
7857,4549
7858,4550
7858,4551
7859,3464
7860,1563
7861,0
7862,4552
7863,1299
7864,0
7865,4553
7865,4554
7866,0
7867,1627
7868,4555
7869,1504
7870,4556
7871,4557
7872,0
7873,411
7874,4558
7875,4558
7876,4558
7877,411
7878,1870
7879,1547
7880,4559
7881,4560
7882,1989
7883,4561
7884,4562
7885,4563
7885,4564
7886,0
7887,4565
7888,4566
7889,4567
7890,4568
7891,0
7892,4569
7893,4183
7894,4171
7895,521
7896,4570
7897,257
7898,4571
7899,3633
7900,0
7901,2544
7902,0
7903,3232
7904,4572
7905,4573
7906,2368
7907,4574
7908,3873
7909,4575
7910,4576
7911,4577
7912,4578
7913,4579
7913,4580
7914,309
7915,4245
7916,3863
7917,4581
7918,4582
7919,4583
7920,4584
7921,1660
7922,4585
7922,4586
7923,3491
7924,4203
7925,4587
7926,3616
7927,4588
7928,4255
7929,83
7930,2644
7931,2644
7932,3589
7933,4589
7934,4590
7935,4591
7936,0
7937,2211
7938,4592
7939,4593
7940,1341
7941,290
7942,0
7943,2343
7944,4594
7945,406
7946,4595
7947,0
7948,4596
7949,4597
7950,132
7951,30
7952,92
7953,4598
7953,4599
7953,4600
7954,4601
7955,4602
7956,4602
7957,4142
7958,4603
7959,4604
7960,535
7961,4605
7962,0
7963,4606
7964,4607
7965,4608
7966,4609
7967,4607
7968,4610
7969,4608
7970,4609
7971,4610
7972,4610
7972,4611
7973,4612
7974,649
7975,3475
7976,0
7977,4613
7978,0
7979,471
7980,4614
7981,4614
7982,741
7983,3112
7984,4615
7985,0
7986,4280
7987,0
7988,4616
7989,147
7990,4617
7991,2305
7992,3872
7993,4618
7994,0
7995,419
7995,420
7996,0
7997,4217
7998,269
7999,4619
8000,4620
8000,4621
8001,4622
8002,4623
8002,4624
8003,4625
8004,566
8005,4626
8006,4627
8007,4442
8007,4491
8008,4628
8008,4629
8009,0
8010,4630
8011,3997
8012,4631
8013,4632
8014,0
8015,0
8016,4633
8017,2545
8018,4634
8019,4635
8020,4636
8021,4637
8022,4638
8023,0
8024,0
8025,89
8026,751
8027,4639
8028,4640
8028,4641
8029,4642
8030,4643
8031,4644
8032,88
8033,0
8034,4645
8035,3340
8036,2486
8037,0
8038,4646
8039,4647
8040,1255
8041,4648
8042,757
8043,2509
8044,692
8045,692
8046,2134
8047,4649
8048,4650
8049,4651
8050,4652
8051,0
8052,610
8053,4653
8053,4654
8054,474
8054,4655
8055,0
8056,4656
8057,0
8058,4657
8059,4658
8060,4659
8061,4660
8061,4661
8061,4662
8062,4313
8062,4663
8063,0
8064,4664
8065,4665
8066,4666
8067,566
8068,566
8069,566
8070,2347
8071,921
8072,4667
8073,4668
8074,4669
8075,3638
8076,0
8077,2562
8078,0
8079,4670
8079,4671
8080,407
8081,1548
8082,4672
8083,4673
8083,4674
8084,4675
8084,4676
8084,4677
8084,4678
8085,4679
8086,0
8087,0
8088,156
8089,4680
8090,0
8091,4681
8092,4682
8093,4683
8094,3703
8095,0
8096,4684
8097,4685
8097,4686
8098,391
8099,4687
8100,0
8101,4688
8102,0
8103,405
8104,4689
8105,4690
8106,4691
8107,4692
8108,4693
8109,4694
8110,0
8111,4695
8112,4696
8113,4697
8114,0
8115,4698
8116,4699
8117,1208
8118,0
8119,4700
8120,4701
8121,4702
8122,0
8123,4703
8124,725
8125,0
8126,4704
8127,4705
8127,4706
8128,4707
8129,4525
8130,0
8131,112
8132,4708
8133,4709
8133,4710
8134,4711
8135,3880
8136,0
8137,4138
8138,3136
8139,1705
